session_id,attempt,arm,capacity,run_id,device,event_key,validator_rebuild,validator_semantic_identical,event_reports_semantic_identical,generated_events,action_mix,evidence_kind_mix,local_required,local_received,evidence_required,evidence_transfer_complete,core_required,core_inference_complete,core_result_received,core_result_on_time,core_result_on_time_correct,tp,tn,fp,fn,scored,unscored,states,payload_generated_bytes,application_payload_sent_bytes,unique_payload_received_bytes,duplicate_wire_bytes,protocol_framing_bytes,frozen_contract_valid,segment_reconstruction_valid
F12_S11,a01,C,mid,F12_S11_C_mid_a01,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,0,0,208,62,0,0,270,0,"{""terminal_success_late"":270}",35389440,35389440,35389440,0,555079,true,true
F12_S11,a01,A,mid,F12_S11_A_mid_a01,,,PASS,true,true,270,"{""H_NONE"":270}","{""none"":270}",270,270,0,0,0,0,0,0,0,208,62,0,0,270,0,"{""terminal_success_timely"":270}",0,0,0,0,96466,true,true
F12_S11,a01,D,mid,F12_S11_D_mid_a01,,,PASS,true,true,270,"{""H_FULL"":135,""H_NONE"":135}","{""full"":135,""none"":135}",135,135,135,135,135,135,135,0,0,208,62,0,0,270,0,"{""terminal_success_late"":135,""terminal_success_timely"":135}",17694720,17694720,17694720,0,394571,true,true
F12_S11,a01,F,mid,F12_S11_F_mid_a01,,,PASS,true,true,270,"{""H_FULL"":90,""H_SUMMARY"":180}","{""full"":90,""summary"":180}",180,180,270,270,90,90,90,81,81,208,62,0,0,270,0,"{""terminal_success_late"":9,""terminal_success_timely"":261}",14745600,14745600,14745600,0,607603,true,true
F12_S11,a01,E,mid,F12_S11_E_mid_a01,,,PASS,true,true,270,"{""H_FULL"":90,""H_SUMMARY"":180}","{""full"":90,""summary"":180}",180,180,270,270,90,90,90,79,79,208,62,0,0,270,0,"{""terminal_success_late"":11,""terminal_success_timely"":259}",14745600,14745600,14745600,0,607603,true,true
F12_S11,a01,B,high,F12_S11_B_high_a01,,,PASS,true,true,270,"{""H_SUMMARY"":270}","{""summary"":270}",270,270,270,270,0,0,0,0,0,208,62,0,0,270,0,"{""terminal_success_timely"":270}",4423680,4423680,4423680,0,609332,true,true
F12_S11,a01,C,high,F12_S11_C_high_a01,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,256,256,208,62,0,0,270,0,"{""terminal_success_late"":14,""terminal_success_timely"":256}",35389440,35389440,35389440,0,609018,true,true
F12_S11,a01,A,high,F12_S11_A_high_a01,,,PASS,true,true,270,"{""H_NONE"":270}","{""none"":270}",270,270,0,0,0,0,0,0,0,208,62,0,0,270,0,"{""terminal_success_late"":1,""terminal_success_timely"":269}",0,0,0,0,96736,true,true
F12_S11,a01,D,high,F12_S11_D_high_a01,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,256,256,208,62,0,0,270,0,"{""terminal_success_late"":14,""terminal_success_timely"":256}",35389440,35389440,35389440,0,609018,true,true
F12_S11,a01,F,high,F12_S11_F_high_a01,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,255,255,208,62,0,0,270,0,"{""terminal_success_late"":15,""terminal_success_timely"":255}",35389440,35389440,35389440,0,609018,true,true
F12_S11,a01,E,high,F12_S11_E_high_a01,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,255,255,208,62,0,0,270,0,"{""terminal_success_late"":15,""terminal_success_timely"":255}",35389440,35389440,35389440,0,609018,true,true
F12_S11,a01,B,low,F12_S11_B_low_a01,,,PASS,true,true,270,"{""H_SUMMARY"":270}","{""summary"":270}",270,270,270,270,0,0,0,0,0,208,62,0,0,270,0,"{""terminal_success_timely"":270}",4423680,4423680,4423680,0,607712,true,true
F12_S11,a01,C,low,F12_S11_C_low_a01,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,0,0,208,62,0,0,270,0,"{""terminal_success_late"":270}",35389440,35389440,35389440,0,822378,true,true
F12_S11,a01,A,low,F12_S11_A_low_a01,,,PASS,true,true,270,"{""H_NONE"":270}","{""none"":270}",270,270,0,0,0,0,0,0,0,208,62,0,0,270,0,"{""terminal_success_late"":2,""terminal_success_timely"":268}",0,0,0,0,96466,true,true
F12_S11,a01,D,low,F12_S11_D_low_a01,,,PASS,true,true,270,"{""H_FULL"":66,""H_NONE"":138,""M_SUMMARY"":66}","{""full"":66,""none"":138,""summary"":66}",204,204,132,132,66,66,66,0,0,208,62,0,0,270,0,"{""terminal_success_late"":66,""terminal_success_timely"":204}",9191424,9191424,9191424,0,399090,true,true
F12_S11,a01,F,low,F12_S11_F_low_a01,,,PASS,true,true,270,"{""H_SUMMARY"":270}","{""summary"":270}",270,270,270,270,0,0,0,0,0,208,62,0,0,270,0,"{""terminal_success_late"":1,""terminal_success_timely"":269}",4423680,4423680,4423680,0,607712,true,true
F12_S11,a01,E,low,F12_S11_E_low_a01,,,PASS,true,true,270,"{""H_SUMMARY"":270}","{""summary"":270}",270,270,270,270,0,0,0,0,0,208,62,0,0,270,0,"{""terminal_success_timely"":270}",4423680,4423680,4423680,0,607712,true,true
F12_S12,a01,C,high,F12_S12_C_high_a01,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,258,258,215,55,0,0,270,0,"{""terminal_success_late"":12,""terminal_success_timely"":258}",35389440,35389440,35389440,0,608975,true,true
F12_S12,a01,D,high,F12_S12_D_high_a01,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,260,260,215,55,0,0,270,0,"{""terminal_success_late"":10,""terminal_success_timely"":260}",35389440,35389440,35389440,0,608975,true,true
F12_S12,a01,B,high,F12_S12_B_high_a01,,,PASS,true,true,270,"{""H_SUMMARY"":270}","{""summary"":270}",270,270,270,270,0,0,0,0,0,215,55,0,0,270,0,"{""terminal_success_timely"":270}",4423680,4423680,4423680,0,609282,true,true
F12_S12,a01,E,high,F12_S12_E_high_a01,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,258,258,215,55,0,0,270,0,"{""terminal_success_late"":12,""terminal_success_timely"":258}",35389440,35389440,35389440,0,608975,true,true
F12_S12,a01,A,high,F12_S12_A_high_a01,,,PASS,true,true,270,"{""H_NONE"":270}","{""none"":270}",270,270,0,0,0,0,0,0,0,215,55,0,0,270,0,"{""terminal_success_timely"":270}",0,0,0,0,96711,true,true
F12_S12,a01,F,high,F12_S12_F_high_a01,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,260,260,215,55,0,0,270,0,"{""terminal_success_late"":10,""terminal_success_timely"":260}",35389440,35389440,35389440,0,608975,true,true
F12_S12,a01,C,low,F12_S12_C_low_a01,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,0,0,215,55,0,0,270,0,"{""terminal_success_late"":270}",35389440,35389440,35389440,0,822295,true,true
F12_S12,a01,D,low,F12_S12_D_low_a01,,,PASS,true,true,270,"{""H_FULL"":66,""H_NONE"":138,""M_SUMMARY"":66}","{""full"":66,""none"":138,""summary"":66}",204,204,132,132,66,66,66,0,0,215,55,0,0,270,0,"{""terminal_success_late"":66,""terminal_success_timely"":204}",9191424,9191424,9191424,0,398824,true,true
F12_S12,a01,B,low,F12_S12_B_low_a01,,,PASS,true,true,270,"{""H_SUMMARY"":270}","{""summary"":270}",270,270,270,270,0,0,0,0,0,215,55,0,0,270,0,"{""terminal_success_timely"":270}",4423680,4423680,4423680,0,607662,true,true
F12_S12,a01,E,low,F12_S12_E_low_a01,,,PASS,true,true,270,"{""H_SUMMARY"":270}","{""summary"":270}",270,270,270,270,0,0,0,0,0,215,55,0,0,270,0,"{""terminal_success_timely"":270}",4423680,4423680,4423680,0,607662,true,true
F12_S12,a01,A,low,F12_S12_A_low_a01,,,PASS,true,true,270,"{""H_NONE"":270}","{""none"":270}",270,270,0,0,0,0,0,0,0,215,55,0,0,270,0,"{""terminal_success_timely"":270}",0,0,0,0,96441,true,true
F12_S12,a01,F,low,F12_S12_F_low_a01,,,PASS,true,true,270,"{""H_SUMMARY"":270}","{""summary"":270}",270,270,270,270,0,0,0,0,0,215,55,0,0,270,0,"{""terminal_success_timely"":270}",4423680,4423680,4423680,0,607662,true,true
F12_S12,a01,C,mid,F12_S12_C_mid_a01,,,PASS,true,true,270,"{""H_FULL"":270}","{""full"":270}",0,0,270,270,270,270,270,0,0,215,55,0,0,270,0,"{""terminal_success_late"":270}",35389440,35389440,35389440,0,555014,true,true
F12_S12,a01,D,mid,F12_S12_D_mid_a01,,,PASS,true,true,270,"{""H_FULL"":135,""H_NONE"":135}","{""full"":135,""none"":135}",135,135,135,135,135,135,135,0,0,215,55,0,0,270,0,"{""terminal_success_late"":135,""terminal_success_timely"":135}",17694720,17694720,17694720,0,394539,true,true
F12_S12,a01,B,mid,F12_S12_B_mid_a01,,,PASS,true,true,270,"{""H_SUMMARY"":270}","{""summary"":270}",270,270,270,270,0,0,0,0,0,215,55,0,0,270,0,"{""terminal_success_timely"":270}",4423680,4423680,4423680,0,607662,true,true
F12_S12,a01,E,mid,F12_S12_E_mid_a01,,,PASS,true,true,270,"{""H_FULL"":90,""H_SUMMARY"":180}","{""full"":90,""summary"":180}",180,180,270,270,90,90,90,69,69,215,55,0,0,270,0,"{""terminal_success_late"":21,""terminal_success_timely"":249}",14745600,14745600,14745600,0,607562,true,true
F12_S12,a01,A,mid,F12_S12_A_mid_a01,,,PASS,true,true,270,"{""H_NONE"":270}","{""none"":270}",270,270,0,0,0,0,0,0,0,215,55,0,0,270,0,"{""terminal_success_late"":2,""terminal_success_timely"":268}",0,0,0,0,96441,true,true
F12_S12,a01,F,mid,F12_S12_F_mid_a01,,,PASS,true,true,270,"{""H_FULL"":90,""H_SUMMARY"":180}","{""full"":90,""summary"":180}",180,180,270,270,90,90,90,85,85,215,55,0,0,270,0,"{""terminal_success_late"":5,""terminal_success_timely"":265}",14745600,14745600,14745600,0,607562,true,true
