status,seed,capacity,method,v,phase_ticks,phase_seconds,action_counts,core_required_fraction,payload_bytes,max_queue_bytes,post_release_on_time_core_result_coverage,core_required_events,on_time_core_results,drain_ticks_used,final_queue_bytes,shared_cap_violations
PASS,2026090916,mid,desynchronized_independent,1.0,"{""P1"":586,""P2"":124,""P3"":90}","{""P1"":0.586,""P2"":0.124,""P3"":0.09}","{""H_ALERT"":0,""H_FULL"":180,""H_NONE"":90,""H_SUMMARY"":0,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",0.6666666666666666,23592960,130985,0.5055555555555555,180,91,914,0,0
PASS,2026090916,mid,synchronized_independent,1.0,"{""P1"":0,""P2"":0,""P3"":0}","{""P1"":0.0,""P2"":0.0,""P3"":0.0}","{""H_ALERT"":0,""H_FULL"":135,""H_NONE"":135,""H_SUMMARY"":0,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",0.5,17694720,130985,0.0,135,0,1500,0,0
PASS,2026090916,mid,central_coordinated,1.0,"{""P1"":0,""P2"":0,""P3"":0}","{""P1"":0.0,""P2"":0.0,""P3"":0.0}","{""H_ALERT"":0,""H_FULL"":90,""H_NONE"":0,""H_SUMMARY"":180,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",0.3333333333333333,14745600,130985,1.0,90,90,624,0,0
PASS,2026090916,mid,shielded_coordinated,1.0,"{""P1"":0,""P2"":0,""P3"":0}","{""P1"":0.0,""P2"":0.0,""P3"":0.0}","{""H_ALERT"":0,""H_FULL"":90,""H_NONE"":0,""H_SUMMARY"":180,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",0.3333333333333333,14745600,130985,1.0,90,90,624,0,0
PASS,2026090916,high,desynchronized_independent,1.0,"{""P1"":586,""P2"":124,""P3"":90}","{""P1"":0.586,""P2"":0.124,""P3"":0.09}","{""H_ALERT"":0,""H_FULL"":270,""H_NONE"":0,""H_SUMMARY"":0,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",1.0,35389440,130876,1.0,270,270,413,0,0
PASS,2026090916,high,synchronized_independent,1.0,"{""P1"":0,""P2"":0,""P3"":0}","{""P1"":0.0,""P2"":0.0,""P3"":0.0}","{""H_ALERT"":0,""H_FULL"":270,""H_NONE"":0,""H_SUMMARY"":0,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",1.0,35389440,130941,1.0,270,270,999,0,0
PASS,2026090916,high,central_coordinated,1.0,"{""P1"":0,""P2"":0,""P3"":0}","{""P1"":0.0,""P2"":0.0,""P3"":0.0}","{""H_ALERT"":0,""H_FULL"":270,""H_NONE"":0,""H_SUMMARY"":0,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",1.0,35389440,130941,1.0,270,270,999,0,0
PASS,2026090916,high,shielded_coordinated,1.0,"{""P1"":0,""P2"":0,""P3"":0}","{""P1"":0.0,""P2"":0.0,""P3"":0.0}","{""H_ALERT"":0,""H_FULL"":270,""H_NONE"":0,""H_SUMMARY"":0,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",1.0,35389440,130941,1.0,270,270,999,0,0
PASS,2026090917,low,desynchronized_independent,1.0,"{""P1"":13,""P2"":5,""P3"":654}","{""P1"":0.013,""P2"":0.005,""P3"":0.654}","{""H_ALERT"":0,""H_FULL"":90,""H_NONE"":180,""H_SUMMARY"":0,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",0.3333333333333333,11796480,131029,0.0,90,0,1346,0,0
PASS,2026090917,low,synchronized_independent,1.0,"{""P1"":0,""P2"":0,""P3"":0}","{""P1"":0.0,""P2"":0.0,""P3"":0.0}","{""H_ALERT"":0,""H_FULL"":66,""H_NONE"":138,""H_SUMMARY"":0,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":66}",0.24444444444444444,9191424,131029,0.0,66,0,1000,0,0
PASS,2026090917,low,central_coordinated,1.0,"{""P1"":0,""P2"":0,""P3"":0}","{""P1"":0.0,""P2"":0.0,""P3"":0.0}","{""H_ALERT"":0,""H_FULL"":0,""H_NONE"":0,""H_SUMMARY"":270,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",0.0,4423680,16341,,0,0,374,0,0
PASS,2026090917,low,shielded_coordinated,1.0,"{""P1"":0,""P2"":0,""P3"":0}","{""P1"":0.0,""P2"":0.0,""P3"":0.0}","{""H_ALERT"":0,""H_FULL"":0,""H_NONE"":0,""H_SUMMARY"":270,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",0.0,4423680,16341,,0,0,374,0,0
PASS,2026090917,mid,desynchronized_independent,1.0,"{""P1"":13,""P2"":5,""P3"":654}","{""P1"":0.013,""P2"":0.005,""P3"":0.654}","{""H_ALERT"":0,""H_FULL"":180,""H_NONE"":90,""H_SUMMARY"":0,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",0.6666666666666666,23592960,130985,0.5,180,90,846,0,0
PASS,2026090917,mid,synchronized_independent,1.0,"{""P1"":0,""P2"":0,""P3"":0}","{""P1"":0.0,""P2"":0.0,""P3"":0.0}","{""H_ALERT"":0,""H_FULL"":135,""H_NONE"":135,""H_SUMMARY"":0,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",0.5,17694720,130985,0.0,135,0,1500,0,0
PASS,2026090917,mid,central_coordinated,1.0,"{""P1"":0,""P2"":0,""P3"":0}","{""P1"":0.0,""P2"":0.0,""P3"":0.0}","{""H_ALERT"":0,""H_FULL"":90,""H_NONE"":0,""H_SUMMARY"":180,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",0.3333333333333333,14745600,130985,1.0,90,90,624,0,0
PASS,2026090917,mid,shielded_coordinated,1.0,"{""P1"":0,""P2"":0,""P3"":0}","{""P1"":0.0,""P2"":0.0,""P3"":0.0}","{""H_ALERT"":0,""H_FULL"":90,""H_NONE"":0,""H_SUMMARY"":180,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",0.3333333333333333,14745600,130985,1.0,90,90,624,0,0
PASS,2026090917,high,desynchronized_independent,1.0,"{""P1"":13,""P2"":5,""P3"":654}","{""P1"":0.013,""P2"":0.005,""P3"":0.654}","{""H_ALERT"":0,""H_FULL"":270,""H_NONE"":0,""H_SUMMARY"":0,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",1.0,35389440,130876,1.0,270,270,345,0,0
PASS,2026090917,high,synchronized_independent,1.0,"{""P1"":0,""P2"":0,""P3"":0}","{""P1"":0.0,""P2"":0.0,""P3"":0.0}","{""H_ALERT"":0,""H_FULL"":270,""H_NONE"":0,""H_SUMMARY"":0,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",1.0,35389440,130941,1.0,270,270,999,0,0
PASS,2026090917,high,central_coordinated,1.0,"{""P1"":0,""P2"":0,""P3"":0}","{""P1"":0.0,""P2"":0.0,""P3"":0.0}","{""H_ALERT"":0,""H_FULL"":270,""H_NONE"":0,""H_SUMMARY"":0,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",1.0,35389440,130941,1.0,270,270,999,0,0
PASS,2026090917,high,shielded_coordinated,1.0,"{""P1"":0,""P2"":0,""P3"":0}","{""P1"":0.0,""P2"":0.0,""P3"":0.0}","{""H_ALERT"":0,""H_FULL"":270,""H_NONE"":0,""H_SUMMARY"":0,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",1.0,35389440,130941,1.0,270,270,999,0,0
PASS,2026090918,low,desynchronized_independent,1.0,"{""P1"":303,""P2"":966,""P3"":432}","{""P1"":0.303,""P2"":0.966,""P3"":0.432}","{""H_ALERT"":0,""H_FULL"":90,""H_NONE"":180,""H_SUMMARY"":0,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",0.3333333333333333,11796480,131029,0.0,90,0,1034,0,0
PASS,2026090918,low,synchronized_independent,1.0,"{""P1"":0,""P2"":0,""P3"":0}","{""P1"":0.0,""P2"":0.0,""P3"":0.0}","{""H_ALERT"":0,""H_FULL"":66,""H_NONE"":138,""H_SUMMARY"":0,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":66}",0.24444444444444444,9191424,131029,0.0,66,0,1000,0,0
PASS,2026090918,low,central_coordinated,1.0,"{""P1"":0,""P2"":0,""P3"":0}","{""P1"":0.0,""P2"":0.0,""P3"":0.0}","{""H_ALERT"":0,""H_FULL"":0,""H_NONE"":0,""H_SUMMARY"":270,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",0.0,4423680,16341,,0,0,374,0,0
PASS,2026090918,low,shielded_coordinated,1.0,"{""P1"":0,""P2"":0,""P3"":0}","{""P1"":0.0,""P2"":0.0,""P3"":0.0}","{""H_ALERT"":0,""H_FULL"":0,""H_NONE"":0,""H_SUMMARY"":270,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",0.0,4423680,16341,,0,0,374,0,0
PASS,2026090918,mid,desynchronized_independent,1.0,"{""P1"":303,""P2"":966,""P3"":432}","{""P1"":0.303,""P2"":0.966,""P3"":0.432}","{""H_ALERT"":0,""H_FULL"":180,""H_NONE"":90,""H_SUMMARY"":0,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",0.6666666666666666,23592960,130985,0.5,180,90,1034,0,0
PASS,2026090918,mid,synchronized_independent,1.0,"{""P1"":0,""P2"":0,""P3"":0}","{""P1"":0.0,""P2"":0.0,""P3"":0.0}","{""H_ALERT"":0,""H_FULL"":135,""H_NONE"":135,""H_SUMMARY"":0,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",0.5,17694720,130985,0.0,135,0,1500,0,0
PASS,2026090918,mid,central_coordinated,1.0,"{""P1"":0,""P2"":0,""P3"":0}","{""P1"":0.0,""P2"":0.0,""P3"":0.0}","{""H_ALERT"":0,""H_FULL"":90,""H_NONE"":0,""H_SUMMARY"":180,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",0.3333333333333333,14745600,130985,1.0,90,90,624,0,0
PASS,2026090918,mid,shielded_coordinated,1.0,"{""P1"":0,""P2"":0,""P3"":0}","{""P1"":0.0,""P2"":0.0,""P3"":0.0}","{""H_ALERT"":0,""H_FULL"":90,""H_NONE"":0,""H_SUMMARY"":180,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",0.3333333333333333,14745600,130985,1.0,90,90,624,0,0
PASS,2026090918,high,desynchronized_independent,1.0,"{""P1"":303,""P2"":966,""P3"":432}","{""P1"":0.303,""P2"":0.966,""P3"":0.432}","{""H_ALERT"":0,""H_FULL"":270,""H_NONE"":0,""H_SUMMARY"":0,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",1.0,35389440,91882,1.0,270,270,33,0,0
PASS,2026090918,high,synchronized_independent,1.0,"{""P1"":0,""P2"":0,""P3"":0}","{""P1"":0.0,""P2"":0.0,""P3"":0.0}","{""H_ALERT"":0,""H_FULL"":270,""H_NONE"":0,""H_SUMMARY"":0,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",1.0,35389440,130941,1.0,270,270,999,0,0
PASS,2026090918,high,central_coordinated,1.0,"{""P1"":0,""P2"":0,""P3"":0}","{""P1"":0.0,""P2"":0.0,""P3"":0.0}","{""H_ALERT"":0,""H_FULL"":270,""H_NONE"":0,""H_SUMMARY"":0,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",1.0,35389440,130941,1.0,270,270,999,0,0
PASS,2026090918,high,shielded_coordinated,1.0,"{""P1"":0,""P2"":0,""P3"":0}","{""P1"":0.0,""P2"":0.0,""P3"":0.0}","{""H_ALERT"":0,""H_FULL"":270,""H_NONE"":0,""H_SUMMARY"":0,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",1.0,35389440,130941,1.0,270,270,999,0,0
PASS,2026090919,low,desynchronized_independent,1.0,"{""P1"":94,""P2"":427,""P3"":937}","{""P1"":0.094,""P2"":0.427,""P3"":0.937}","{""H_ALERT"":0,""H_FULL"":90,""H_NONE"":180,""H_SUMMARY"":0,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",0.3333333333333333,11796480,131029,0.0,90,0,1063,0,0
PASS,2026090919,low,synchronized_independent,1.0,"{""P1"":0,""P2"":0,""P3"":0}","{""P1"":0.0,""P2"":0.0,""P3"":0.0}","{""H_ALERT"":0,""H_FULL"":66,""H_NONE"":138,""H_SUMMARY"":0,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":66}",0.24444444444444444,9191424,131029,0.0,66,0,1000,0,0
PASS,2026090919,low,central_coordinated,1.0,"{""P1"":0,""P2"":0,""P3"":0}","{""P1"":0.0,""P2"":0.0,""P3"":0.0}","{""H_ALERT"":0,""H_FULL"":0,""H_NONE"":0,""H_SUMMARY"":270,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",0.0,4423680,16341,,0,0,374,0,0
PASS,2026090919,low,shielded_coordinated,1.0,"{""P1"":0,""P2"":0,""P3"":0}","{""P1"":0.0,""P2"":0.0,""P3"":0.0}","{""H_ALERT"":0,""H_FULL"":0,""H_NONE"":0,""H_SUMMARY"":270,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",0.0,4423680,16341,,0,0,374,0,0
PASS,2026090919,mid,desynchronized_independent,1.0,"{""P1"":94,""P2"":427,""P3"":937}","{""P1"":0.094,""P2"":0.427,""P3"":0.937}","{""H_ALERT"":0,""H_FULL"":180,""H_NONE"":90,""H_SUMMARY"":0,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",0.6666666666666666,23592960,130985,0.5,180,90,563,0,0
PASS,2026090919,mid,synchronized_independent,1.0,"{""P1"":0,""P2"":0,""P3"":0}","{""P1"":0.0,""P2"":0.0,""P3"":0.0}","{""H_ALERT"":0,""H_FULL"":135,""H_NONE"":135,""H_SUMMARY"":0,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",0.5,17694720,130985,0.0,135,0,1500,0,0
PASS,2026090919,mid,central_coordinated,1.0,"{""P1"":0,""P2"":0,""P3"":0}","{""P1"":0.0,""P2"":0.0,""P3"":0.0}","{""H_ALERT"":0,""H_FULL"":90,""H_NONE"":0,""H_SUMMARY"":180,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",0.3333333333333333,14745600,130985,1.0,90,90,624,0,0
PASS,2026090919,mid,shielded_coordinated,1.0,"{""P1"":0,""P2"":0,""P3"":0}","{""P1"":0.0,""P2"":0.0,""P3"":0.0}","{""H_ALERT"":0,""H_FULL"":90,""H_NONE"":0,""H_SUMMARY"":180,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",0.3333333333333333,14745600,130985,1.0,90,90,624,0,0
PASS,2026090919,high,desynchronized_independent,1.0,"{""P1"":94,""P2"":427,""P3"":937}","{""P1"":0.094,""P2"":0.427,""P3"":0.937}","{""H_ALERT"":0,""H_FULL"":270,""H_NONE"":0,""H_SUMMARY"":0,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",1.0,35389440,93848,1.0,270,270,62,0,0
PASS,2026090919,high,synchronized_independent,1.0,"{""P1"":0,""P2"":0,""P3"":0}","{""P1"":0.0,""P2"":0.0,""P3"":0.0}","{""H_ALERT"":0,""H_FULL"":270,""H_NONE"":0,""H_SUMMARY"":0,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",1.0,35389440,130941,1.0,270,270,999,0,0
PASS,2026090919,high,central_coordinated,1.0,"{""P1"":0,""P2"":0,""P3"":0}","{""P1"":0.0,""P2"":0.0,""P3"":0.0}","{""H_ALERT"":0,""H_FULL"":270,""H_NONE"":0,""H_SUMMARY"":0,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",1.0,35389440,130941,1.0,270,270,999,0,0
PASS,2026090919,high,shielded_coordinated,1.0,"{""P1"":0,""P2"":0,""P3"":0}","{""P1"":0.0,""P2"":0.0,""P3"":0.0}","{""H_ALERT"":0,""H_FULL"":270,""H_NONE"":0,""H_SUMMARY"":0,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",1.0,35389440,130941,1.0,270,270,999,0,0
PASS,2026090920,low,desynchronized_independent,1.0,"{""P1"":699,""P2"":148,""P3"":926}","{""P1"":0.699,""P2"":0.148,""P3"":0.926}","{""H_ALERT"":0,""H_FULL"":90,""H_NONE"":180,""H_SUMMARY"":0,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",0.3333333333333333,11796480,131029,0.0,90,0,1074,0,0
PASS,2026090920,low,synchronized_independent,1.0,"{""P1"":0,""P2"":0,""P3"":0}","{""P1"":0.0,""P2"":0.0,""P3"":0.0}","{""H_ALERT"":0,""H_FULL"":66,""H_NONE"":138,""H_SUMMARY"":0,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":66}",0.24444444444444444,9191424,131029,0.0,66,0,1000,0,0
PASS,2026090920,low,central_coordinated,1.0,"{""P1"":0,""P2"":0,""P3"":0}","{""P1"":0.0,""P2"":0.0,""P3"":0.0}","{""H_ALERT"":0,""H_FULL"":0,""H_NONE"":0,""H_SUMMARY"":270,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",0.0,4423680,16341,,0,0,374,0,0
PASS,2026090920,low,shielded_coordinated,1.0,"{""P1"":0,""P2"":0,""P3"":0}","{""P1"":0.0,""P2"":0.0,""P3"":0.0}","{""H_ALERT"":0,""H_FULL"":0,""H_NONE"":0,""H_SUMMARY"":270,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",0.0,4423680,16341,,0,0,374,0,0
PASS,2026090920,mid,desynchronized_independent,1.0,"{""P1"":699,""P2"":148,""P3"":926}","{""P1"":0.699,""P2"":0.148,""P3"":0.926}","{""H_ALERT"":0,""H_FULL"":180,""H_NONE"":90,""H_SUMMARY"":0,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",0.6666666666666666,23592960,130985,0.5055555555555555,180,91,575,0,0
PASS,2026090920,mid,synchronized_independent,1.0,"{""P1"":0,""P2"":0,""P3"":0}","{""P1"":0.0,""P2"":0.0,""P3"":0.0}","{""H_ALERT"":0,""H_FULL"":135,""H_NONE"":135,""H_SUMMARY"":0,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",0.5,17694720,130985,0.0,135,0,1500,0,0
PASS,2026090920,mid,central_coordinated,1.0,"{""P1"":0,""P2"":0,""P3"":0}","{""P1"":0.0,""P2"":0.0,""P3"":0.0}","{""H_ALERT"":0,""H_FULL"":90,""H_NONE"":0,""H_SUMMARY"":180,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",0.3333333333333333,14745600,130985,1.0,90,90,624,0,0
PASS,2026090920,mid,shielded_coordinated,1.0,"{""P1"":0,""P2"":0,""P3"":0}","{""P1"":0.0,""P2"":0.0,""P3"":0.0}","{""H_ALERT"":0,""H_FULL"":90,""H_NONE"":0,""H_SUMMARY"":180,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",0.3333333333333333,14745600,130985,1.0,90,90,624,0,0
PASS,2026090920,high,desynchronized_independent,1.0,"{""P1"":699,""P2"":148,""P3"":926}","{""P1"":0.699,""P2"":0.148,""P3"":0.926}","{""H_ALERT"":0,""H_FULL"":270,""H_NONE"":0,""H_SUMMARY"":0,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",1.0,35389440,72483,1.0,270,270,73,0,0
PASS,2026090920,high,synchronized_independent,1.0,"{""P1"":0,""P2"":0,""P3"":0}","{""P1"":0.0,""P2"":0.0,""P3"":0.0}","{""H_ALERT"":0,""H_FULL"":270,""H_NONE"":0,""H_SUMMARY"":0,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",1.0,35389440,130941,1.0,270,270,999,0,0
PASS,2026090920,high,central_coordinated,1.0,"{""P1"":0,""P2"":0,""P3"":0}","{""P1"":0.0,""P2"":0.0,""P3"":0.0}","{""H_ALERT"":0,""H_FULL"":270,""H_NONE"":0,""H_SUMMARY"":0,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",1.0,35389440,130941,1.0,270,270,999,0,0
PASS,2026090920,high,shielded_coordinated,1.0,"{""P1"":0,""P2"":0,""P3"":0}","{""P1"":0.0,""P2"":0.0,""P3"":0.0}","{""H_ALERT"":0,""H_FULL"":270,""H_NONE"":0,""H_SUMMARY"":0,""L_ALERT"":0,""L_NONE"":0,""L_SUMMARY"":0,""M_ALERT"":0,""M_NONE"":0,""M_SUMMARY"":0}",1.0,35389440,130941,1.0,270,270,999,0,0
