status,session_id,attempt,seed,arm,method,capacity,device,ledger_path,ledger_sha256,measured_events,core_required_events,post_release_results_observed,post_release_on_time_count,post_release_on_time_coverage,nominal_results_observed,nominal_on_time_count,nominal_on_time_coverage,post_release_latency_ms_p50,post_release_latency_ms_p95,post_release_latency_ms_p99,nominal_latency_ms_p50,nominal_latency_ms_p95,nominal_latency_ms_p99,release_lateness_ms_p50,release_lateness_ms_p95,release_lateness_ms_p99
PASS,F12_S07,a02,4283485909,B,fixed_summary,mid,P2,<AUDIT_ROOT>/extracted_sessions/F12_S07/attempt_a02/B_mid/raw/probe/P2/F12_S07_B_mid_a02/event_ledger.jsonl,3a00d5bf74d4e4a14c5952f0b3037a4ccf0d1dd7a1b536eb9186e8a3c4b2ea77,90,0,0,0,,0,0,,,,,,,,612.528886,680.9214160500001,683.96552505
PASS,F12_S07,a02,4283485909,B,fixed_summary,mid,P3,<AUDIT_ROOT>/extracted_sessions/F12_S07/attempt_a02/B_mid/raw/probe/P3/F12_S07_B_mid_a02/event_ledger.jsonl,3d2a2957f56662a9a3d450a2f5d62c2dc552bb3d93f69ccd5ebff242c566d90c,90,0,0,0,,0,0,,,,,,,,87.526261,157.83869955,164.97928625
PASS,F12_S07,a02,4283485909,B,fixed_summary,high,P1,<AUDIT_ROOT>/extracted_sessions/F12_S07/attempt_a02/B_high/raw/probe/P1/F12_S07_B_high_a02/event_ledger.jsonl,33ef0c6b1ab35f4d314bd5d9eda74324a87d820d3972bc65670527e3c0babf2a,90,0,0,0,,0,0,,,,,,,,2181.7678885,2223.7966874,2227.46673116
PASS,F12_S07,a02,4283485909,B,fixed_summary,high,P2,<AUDIT_ROOT>/extracted_sessions/F12_S07/attempt_a02/B_high/raw/probe/P2/F12_S07_B_high_a02/event_ledger.jsonl,1f7319db5149ed5fd61e42390fb24a3219d7f98c5a542b11940f645f53c74d48,90,0,0,0,,0,0,,,,,,,,613.080712,751.04203405,755.5461074599999
PASS,F12_S07,a02,4283485909,B,fixed_summary,high,P3,<AUDIT_ROOT>/extracted_sessions/F12_S07/attempt_a02/B_high/raw/probe/P3/F12_S07_B_high_a02/event_ledger.jsonl,0e812a0d73921ad517c41b19290462d6df5c41c946ec2d41fc71c0b5f2bcdb67,90,0,0,0,,0,0,,,,,,,,84.18612999999999,154.08574269999997,161.12535336000002
PASS,F12_S07,a02,4283485909,C,fixed_full,low,P1,<AUDIT_ROOT>/extracted_sessions/F12_S07/attempt_a02/C_low/raw/probe/P1/F12_S07_C_low_a02/event_ledger.jsonl,caf7102682e9c74fe3f0c1851970d57e9a6a268f388464bb9b40137aa7beb409,90,90,90,0,0.0,90,0,0.0,103075.51325300001,183284.9938685,190403.02723564,104901.285107,185230.1895343,192350.37338468002,1825.771854,1945.1956658,1947.34614904
PASS,F12_S07,a02,4283485909,C,fixed_full,low,P2,<AUDIT_ROOT>/extracted_sessions/F12_S07/attempt_a02/C_low/raw/probe/P2/F12_S07_C_low_a02/event_ledger.jsonl,a652108f0ff4dfb985f934499f08c2451f69b530af29c6dcfccc4b9711b47685,90,90,90,0,0.0,90,0,0.0,103088.915713,183266.90675224998,190389.59425211,103646.0763975,183968.62285965,191095.41055541998,557.1606845,701.7161073999999,705.81630331
PASS,F12_S07,a02,4283485909,C,fixed_full,low,P3,<AUDIT_ROOT>/extracted_sessions/F12_S07/attempt_a02/C_low/raw/probe/P3/F12_S07_C_low_a02/event_ledger.jsonl,0424e01047f1d21b31794b52540bcdb17d04470cb58747975882b4bb897819d8,90,90,90,0,0.0,90,0,0.0,102469.778244,182534.55619035,189656.75172209,102550.8937225,182678.14042794998,189805.99770483002,81.1154785,143.5842376,149.24598274
PASS,F12_S07,a02,4283485909,C,fixed_full,mid,P1,<AUDIT_ROOT>/extracted_sessions/F12_S07/attempt_a02/C_mid/raw/probe/P1/F12_S07_C_mid_a02/event_ledger.jsonl,cfeb5a8b3882a69fad3d837c82c1713b1d9208cbca4448ac449520186a72b197,90,90,90,0,0.0,90,0,0.0,26967.8352925,46831.93200655,48745.4177456,28991.420022,49106.19309055,51023.53199539,2023.5847295,2274.2610839999998,2277.8485732100003
PASS,F12_S07,a02,4283485909,C,fixed_full,mid,P2,<AUDIT_ROOT>/extracted_sessions/F12_S07/attempt_a02/C_mid/raw/probe/P2/F12_S07_C_mid_a02/event_ledger.jsonl,fecb25ed5a4e848a58ea3038ecd3453e42c7d788f039002d322ae24458932924,90,90,90,0,0.0,90,0,0.0,26928.2629495,46874.67967935,48782.862597880005,27699.903710500002,47827.5218699,49738.56205765,771.640761,952.8421905499999,955.2457392299999
PASS,F12_S07,a02,4283485909,C,fixed_full,mid,P3,<AUDIT_ROOT>/extracted_sessions/F12_S07/attempt_a02/C_mid/raw/probe/P3/F12_S07_C_mid_a02/event_ledger.jsonl,a0430e6f65f87403293b2cbf341d78c436b7d074228348e2b3aee243893a3b53,90,90,90,0,0.0,90,0,0.0,26289.455118500002,46305.6048788,48189.2831639,26366.854426500002,46445.4027823,48335.687691319996,77.39930799999999,139.7979035,145.43250858000002
PASS,F12_S07,a02,4283485909,C,fixed_full,high,P1,<AUDIT_ROOT>/extracted_sessions/F12_S07/attempt_a02/C_high/raw/probe/P1/F12_S07_C_high_a02/event_ledger.jsonl,2b0c62b354b8680a6d3574510cb61f7879f1a3a26d7e133d16d91138c6a58182,90,90,90,88,0.9777777777777777,90,0,0.0,967.651451,994.42725735,1012.93794755,2951.4039165,3008.7882597000003,3027.9237565900003,1983.4085854999998,2025.3712211,2028.54486292
PASS,F12_S07,a02,4283485909,C,fixed_full,high,P2,<AUDIT_ROOT>/extracted_sessions/F12_S07/attempt_a02/C_high/raw/probe/P2/F12_S07_C_high_a02/event_ledger.jsonl,7e133e1160af95dfa83c6eb0de28f6adc9c10ace97fddc8e15378c98f7000a6b,90,90,90,84,0.9333333333333333,90,0,0.0,907.1445595,1002.05421155,1020.01839215,1714.614732,1817.81650975,1850.02064051,792.963628,850.9193954499999,872.49203833
PASS,F12_S07,a02,4283485909,C,fixed_full,high,P3,<AUDIT_ROOT>/extracted_sessions/F12_S07/attempt_a02/C_high/raw/probe/P3/F12_S07_C_high_a02/event_ledger.jsonl,f712695cbd0477e1e127cdb1090c9eb163028187978150b6e4c83a0959f507a4,90,90,90,90,1.0,90,90,1.0,232.73609499999998,309.47379275,327.0168906,330.525054,404.70277044999995,441.05835342,79.2851155,145.91371715,150.85887537
PASS,F12_S07,a02,4283485909,D,independent_dpp,low,P1,<AUDIT_ROOT>/extracted_sessions/F12_S07/attempt_a02/D_low/raw/probe/P1/F12_S07_D_low_a02/event_ledger.jsonl,80a46090b1bb4975215c53115d0db8abcc9cc4f3129927c11903fc37d1a17c69,90,22,22,0,0.0,22,0,0.0,3960.967975,3994.4519702999996,4034.98400424,5873.624427,5967.7407152,5972.899733050001,1909.5588825,2101.82305275,2103.77397872
PASS,F12_S07,a02,4283485909,D,independent_dpp,low,P2,<AUDIT_ROOT>/extracted_sessions/F12_S07/attempt_a02/D_low/raw/probe/P2/F12_S07_D_low_a02/event_ledger.jsonl,f343cc066b6a6a5c06b32cf81c24fef3a30a4b1093d6f969a3a496a8bb85d946,90,22,22,0,0.0,22,0,0.0,3899.8637125,3977.504411,3983.83314185,4622.062314,4716.5894509,4721.23429585,717.7912114999999,874.2676803,876.8077469899999
PASS,F12_S07,a02,4283485909,D,independent_dpp,low,P3,<AUDIT_ROOT>/extracted_sessions/F12_S07/attempt_a02/D_low/raw/probe/P3/F12_S07_D_low_a02/event_ledger.jsonl,45796dcef13b2fe4125ed802dddf6067bd323074c2152e84ad875f566f854b0a,90,22,22,0,0.0,22,0,0.0,3120.8197170000003,3207.8965772,3254.84461053,3206.3592045,3311.62543975,3387.9657263100003,83.89890249999999,149.31064525,155.41471531
PASS,F12_S07,a02,4283485909,D,independent_dpp,mid,P1,<AUDIT_ROOT>/extracted_sessions/F12_S07/attempt_a02/D_mid/raw/probe/P1/F12_S07_D_mid_a02/event_ledger.jsonl,e32944937fcdc2d3ce9280cf8780dc687e1571f7180c6af6aaf45748f21d895f,90,45,45,0,0.0,45,0,0.0,1893.698455,1978.318707,1986.48171608,3941.548718,4040.4704736,4058.86603032,2049.3462385000003,2104.28121255,2107.48325702
PASS,F12_S07,a02,4283485909,D,independent_dpp,mid,P2,<AUDIT_ROOT>/extracted_sessions/F12_S07/attempt_a02/D_mid/raw/probe/P2/F12_S07_D_mid_a02/event_ledger.jsonl,fcfb51247de9772141a9e51f51277a14957103a99cdb12e42d963fbb32862fdc,90,45,45,0,0.0,45,0,0.0,1850.880285,1938.3257782,1977.1514577599999,2756.280253,2850.4246952,2877.18633356,941.233522,966.3978280499999,970.28916353
PASS,F12_S07,a02,4283485909,D,independent_dpp,mid,P3,<AUDIT_ROOT>/extracted_sessions/F12_S07/attempt_a02/D_mid/raw/probe/P3/F12_S07_D_mid_a02/event_ledger.jsonl,2682618a593114fba93636e376edc495154d4f4d0bd98c834bd17da0b21714be,90,45,45,0,0.0,45,0,0.0,1149.143197,1228.0270326,1240.7793892,1250.593577,1338.5934012,1373.42145912,85.93279000000001,151.35092145,156.41175544
PASS,F12_S07,a02,4283485909,D,independent_dpp,high,P1,<AUDIT_ROOT>/extracted_sessions/F12_S07/attempt_a02/D_high/raw/probe/P1/F12_S07_D_high_a02/event_ledger.jsonl,f3ae59c3cf9899df424a5b1746ac46027d5faf3a590b0e3e5faa3ad8505df065,90,90,90,87,0.9666666666666667,90,0,0.0,959.5210445,993.325863,1037.65185673,2927.089931,3163.1126185000003,3186.76853381,1967.182034,2170.46772215,2176.68505765
PASS,F12_S07,a02,4283485909,D,independent_dpp,high,P2,<AUDIT_ROOT>/extracted_sessions/F12_S07/attempt_a02/D_high/raw/probe/P2/F12_S07_D_high_a02/event_ledger.jsonl,5b9cc42fde34be3abf2b22a3f4864548de7627de52faa61fa55eb4341588420b,90,90,90,80,0.8888888888888888,90,0,0.0,913.391901,1010.6052378,1091.2225225,1712.74107,1936.25220105,1975.5043159,782.638235,931.8399497500001,1045.7097674
PASS,F12_S07,a02,4283485909,D,independent_dpp,high,P3,<AUDIT_ROOT>/extracted_sessions/F12_S07/attempt_a02/D_high/raw/probe/P3/F12_S07_D_high_a02/event_ledger.jsonl,52b60e725c2a2cbfbeeb0aec8fd619bec5f685620046a98a2f5ab1a85b2d0219,90,90,90,89,0.9888888888888889,90,89,0.9888888888888889,230.1244485,319.77329689999993,570.5577049199997,328.6335865,561.60033755,709.4986593499996,81.2354105,328.15666865000003,333.10214906000004
PASS,F12_S07,a02,4283485909,E,central_dpp,low,P1,<AUDIT_ROOT>/extracted_sessions/F12_S07/attempt_a02/E_low/raw/probe/P1/F12_S07_E_low_a02/event_ledger.jsonl,6dfdab1bda7d7d76db7a0ad2c6978a2a476a00c147650902a9c3ce1e6ab063fc,90,0,0,0,,0,0,,,,,,,,2036.602789,2077.07941235,2082.28419229
PASS,F12_S07,a02,4283485909,E,central_dpp,low,P2,<AUDIT_ROOT>/extracted_sessions/F12_S07/attempt_a02/E_low/raw/probe/P2/F12_S07_E_low_a02/event_ledger.jsonl,6084958eb828505543ac57a27e50dbc2ea377fae2bf270e21959325dbdf11983,90,0,0,0,,0,0,,,,,,,,723.481239,764.0737614,767.98338542
PASS,F12_S07,a02,4283485909,E,central_dpp,low,P3,<AUDIT_ROOT>/extracted_sessions/F12_S07/attempt_a02/E_low/raw/probe/P3/F12_S07_E_low_a02/event_ledger.jsonl,334a529b1681a6f7d67435223aedc7d650a3902a3a9f7c20b1ae004a510323b8,90,0,0,0,,0,0,,,,,,,,88.2845315,155.98282694999997,161.79522526000002
PASS,F12_S07,a02,4283485909,E,central_dpp,mid,P1,<AUDIT_ROOT>/extracted_sessions/F12_S07/attempt_a02/E_mid/raw/probe/P1/F12_S07_E_mid_a02/event_ledger.jsonl,e6b6d24dfb28921c5921adfa41c0e67c617b0457291002f8f9a035e8c326970f,90,30,30,26,0.8666666666666667,30,0,0.0,947.437289,1017.69371875,1023.0531916900001,3059.3674185,3146.67893815,3177.48464975,2137.4249330000002,2178.2825184000003,2188.0497847700003
PASS,F12_S07,a02,4283485909,E,central_dpp,mid,P2,<AUDIT_ROOT>/extracted_sessions/F12_S07/attempt_a02/E_mid/raw/probe/P2/F12_S07_E_mid_a02/event_ledger.jsonl,f766a0812799e80d4207d496b76ae9376286665be4ef34a57d4ba7a96e0cf253,90,30,30,26,0.8666666666666667,30,0,0.0,892.238391,1037.3353065,1047.05616555,1746.393838,1859.2337666499998,1897.3156750300002,861.110672,927.6076896,931.1960674300001
PASS,F12_S07,a02,4283485909,E,central_dpp,mid,P3,<AUDIT_ROOT>/extracted_sessions/F12_S07/attempt_a02/E_mid/raw/probe/P3/F12_S07_E_mid_a02/event_ledger.jsonl,555123fc1df947469fc041ab1627f4e3329cfe02ccdff56205c1909576f2488a,90,30,30,30,1.0,30,30,1.0,279.577494,381.4646584,392.50254327000005,368.7180545,520.110433,530.62346415,87.1590455,158.9714312,164.31325970999998
PASS,F12_S07,a02,4283485909,E,central_dpp,high,P1,<AUDIT_ROOT>/extracted_sessions/F12_S07/attempt_a02/E_high/raw/probe/P1/F12_S07_E_high_a02/event_ledger.jsonl,22b7519e002b62adebcf7939f0973747e01c7721c11516eac4e277f037e8092d,90,90,90,88,0.9777777777777777,90,0,0.0,954.3832454999999,993.0444526499999,1015.5844949599999,3015.2595874999997,3077.13046485,3089.2662841799997,2061.6057825,2089.04987095,2093.52303173
PASS,F12_S07,a02,4283485909,E,central_dpp,high,P2,<AUDIT_ROOT>/extracted_sessions/F12_S07/attempt_a02/E_high/raw/probe/P2/F12_S07_E_high_a02/event_ledger.jsonl,84dd3977a0b426168b9872536d89e16a8b4931316ba33de692cee96c8968f976,90,90,90,84,0.9333333333333333,90,0,0.0,912.7007455,1003.413995,1017.00862093,1799.7485605,1891.0674427,1923.2508600899998,864.4822115,940.96333405,944.8286679
PASS,F12_S07,a02,4283485909,E,central_dpp,high,P3,<AUDIT_ROOT>/extracted_sessions/F12_S07/attempt_a02/E_high/raw/probe/P3/F12_S07_E_high_a02/event_ledger.jsonl,22e16b186aa458b61fd4ab1208b6db3e56dbe66962b6f708a5d2d821972acaa1,90,90,90,90,1.0,90,90,1.0,234.528093,326.53177915,392.83381126999996,332.4342005,414.54206684999997,462.4419536,81.422323,144.79119045,150.14997390000002
PASS,F12_S07,a02,4283485909,F,shielded_dpp,low,P1,<AUDIT_ROOT>/extracted_sessions/F12_S07/attempt_a02/F_low/raw/probe/P1/F12_S07_F_low_a02/event_ledger.jsonl,41cdff09fda31e901a0fe224329d83978a02c01096ffb67c77f82481c1b2b0bc,90,0,0,0,,0,0,,,,,,,,1894.5802979999999,1993.3559927,1996.32685343
PASS,F12_S07,a02,4283485909,F,shielded_dpp,low,P2,<AUDIT_ROOT>/extracted_sessions/F12_S07/attempt_a02/F_low/raw/probe/P2/F12_S07_F_low_a02/event_ledger.jsonl,c1db44bbe094a3eaaa099aae5e05c9c4b79b176e5e674a38223868a0c63ed97b,90,0,0,0,,0,0,,,,,,,,628.4241735,734.734724,738.09530613
PASS,F12_S07,a02,4283485909,F,shielded_dpp,low,P3,<AUDIT_ROOT>/extracted_sessions/F12_S07/attempt_a02/F_low/raw/probe/P3/F12_S07_F_low_a02/event_ledger.jsonl,bd42fc4c413801c4590bc709edc3baa84558a3ea427f778706f641c724b27737,90,0,0,0,,0,0,,,,,,,,85.550709,158.26089335,163.74092241
PASS,F12_S07,a02,4283485909,F,shielded_dpp,mid,P1,<AUDIT_ROOT>/extracted_sessions/F12_S07/attempt_a02/F_mid/raw/probe/P1/F12_S07_F_mid_a02/event_ledger.jsonl,9d73ab4fc2df4b1f8af7f3184fcb8454aca5bd8ee6861cdc507417d400970077,90,30,30,28,0.9333333333333333,30,0,0.0,917.2970795,1017.8650748499999,1054.05244461,2980.1814385,3092.31542145,3121.76303201,2068.2161025,2134.6164111999997,2137.7924984200004
PASS,F12_S07,a02,4283485909,F,shielded_dpp,mid,P2,<AUDIT_ROOT>/extracted_sessions/F12_S07/attempt_a02/F_mid/raw/probe/P2/F12_S07_F_mid_a02/event_ledger.jsonl,f224448979cf5391ffbcd389cf0a51a4e02d4fc1c8ad71339c8656163ab49114,90,30,30,28,0.9333333333333333,30,0,0.0,819.363362,988.3767319999996,1086.65447698,1525.7813455,1655.2210103500001,1684.54894315,716.894539,752.4462955500001,755.27119771
PASS,F12_S07,a02,4283485909,F,shielded_dpp,mid,P3,<AUDIT_ROOT>/extracted_sessions/F12_S07/attempt_a02/F_mid/raw/probe/P3/F12_S07_F_mid_a02/event_ledger.jsonl,3170c15d0ec700dfe9e98beabab7654929654416b91b3ba5a62ca8fe82cbcfcf,90,30,30,30,1.0,30,30,1.0,294.460915,386.11182694999997,399.23091572000004,389.48661300000003,472.71448855,500.66664569000005,79.007105,149.2857912,154.2801954
PASS,F12_S07,a02,4283485909,F,shielded_dpp,high,P1,<AUDIT_ROOT>/extracted_sessions/F12_S07/attempt_a02/F_high/raw/probe/P1/F12_S07_F_high_a02/event_ledger.jsonl,6c821476fba6ba87a23ed5b6c99abf4d9d7d74147644e6181fca9c46777204d3,90,90,90,89,0.9888888888888889,90,0,0.0,959.9237525000001,988.4927876,1001.66294093,2870.9949255,2931.6969071500002,2941.7612896699998,1891.049042,1956.68181555,1959.87715353
PASS,F12_S07,a02,4283485909,F,shielded_dpp,high,P2,<AUDIT_ROOT>/extracted_sessions/F12_S07/attempt_a02/F_high/raw/probe/P2/F12_S07_F_high_a02/event_ledger.jsonl,f24ad3950ec8771ec3e84b012ae919adc6056067ef6e0e7c301ad1a338341130,90,90,90,86,0.9555555555555556,90,0,0.0,909.237556,996.2292518,1034.8100794499999,1644.5742865,1741.22991805,1770.36402278,704.867619,781.20624905,833.58882081
PASS,F12_S07,a02,4283485909,F,shielded_dpp,high,P3,<AUDIT_ROOT>/extracted_sessions/F12_S07/attempt_a02/F_high/raw/probe/P3/F12_S07_F_high_a02/event_ledger.jsonl,9ee6ce2395e1c0ed74f842416d6dd35c94b0b392f45acaaa5a6a8ff6cf73024c,90,90,90,90,1.0,90,90,1.0,231.220969,307.1540611,328.42294784,329.15961400000003,400.66255065,453.44067927000003,79.4128925,144.87603289999998,151.50347296
PASS,F12_S08,a01,75213238,A,fixed_local,low,P1,<AUDIT_ROOT>/extracted_sessions/F12_S08/attempt_a01/A_low/raw/probe/P1/F12_S08_A_low_a01/event_ledger.jsonl,68190334279ca102204332c71fb2a29d4f3be850eecb37f1275ca9ac034ce640,90,0,0,0,,0,0,,,,,,,,1957.3794515,2013.5987375,2016.11187997
PASS,F12_S08,a01,75213238,A,fixed_local,low,P2,<AUDIT_ROOT>/extracted_sessions/F12_S08/attempt_a01/A_low/raw/probe/P2/F12_S08_A_low_a01/event_ledger.jsonl,a61f72e8d1b2cb51d5c104b87ab9dd67806fe91ff64f5ada1393d300f67c1468,90,0,0,0,,0,0,,,,,,,,685.8752735,732.82292435,735.9282006
PASS,F12_S08,a01,75213238,A,fixed_local,low,P3,<AUDIT_ROOT>/extracted_sessions/F12_S08/attempt_a01/A_low/raw/probe/P3/F12_S08_A_low_a01/event_ledger.jsonl,a934a393835afbb05bc9faf3c3b51885a469f5679fa5b7ab95b0f92da67addfa,90,0,0,0,,0,0,,,,,,,,86.9793615,158.917628,165.43498155
PASS,F12_S08,a01,75213238,A,fixed_local,mid,P1,<AUDIT_ROOT>/extracted_sessions/F12_S08/attempt_a01/A_mid/raw/probe/P1/F12_S08_A_mid_a01/event_ledger.jsonl,2284f7daacc264d197d57695666ee65802490bb243c6d3cae52ab311ea0aeeb3,90,0,0,0,,0,0,,,,,,,,1817.220986,1937.67195505,1954.0634943100001
PASS,F12_S08,a01,75213238,A,fixed_local,mid,P2,<AUDIT_ROOT>/extracted_sessions/F12_S08/attempt_a01/A_mid/raw/probe/P2/F12_S08_A_mid_a01/event_ledger.jsonl,dd62ed713c73868de9e37dfd4a8b45a39cd392cb97fc880ae92a8dc8f3e65c5b,90,0,0,0,,0,0,,,,,,,,614.6729925,724.44196685,744.28402779
PASS,F12_S08,a01,75213238,A,fixed_local,mid,P3,<AUDIT_ROOT>/extracted_sessions/F12_S08/attempt_a01/A_mid/raw/probe/P3/F12_S08_A_mid_a01/event_ledger.jsonl,4a281730783edd527dbb52015678024edd14241b90aed3d0a2a95d97833779d2,90,0,0,0,,0,0,,,,,,,,87.9668205,158.54305935,164.89905690999998
PASS,F12_S08,a01,75213238,A,fixed_local,high,P1,<AUDIT_ROOT>/extracted_sessions/F12_S08/attempt_a01/A_high/raw/probe/P1/F12_S08_A_high_a01/event_ledger.jsonl,54c1bd35f5694997b3510025897464d71b3bf7fd549c42171fa6828723a41299,90,0,0,0,,0,0,,,,,,,,1937.5678075,2017.9473355999999,2035.31511956
PASS,F12_S08,a01,75213238,A,fixed_local,high,P2,<AUDIT_ROOT>/extracted_sessions/F12_S08/attempt_a01/A_high/raw/probe/P2/F12_S08_A_high_a01/event_ledger.jsonl,6b263bf6c2e75357ec766e0abae8fd89b9c9be9fcced1146f5974119c586ff87,90,0,0,0,,0,0,,,,,,,,683.8407024999999,776.25149765,784.69653491
PASS,F12_S08,a01,75213238,A,fixed_local,high,P3,<AUDIT_ROOT>/extracted_sessions/F12_S08/attempt_a01/A_high/raw/probe/P3/F12_S08_A_high_a01/event_ledger.jsonl,dc1d74ee50e1babf381190df9530b451fb3f7c0a7d1ec2be43a055e2d055a0b1,90,0,0,0,,0,0,,,,,,,,89.8956235,164.2472378,169.96921446
PASS,F12_S08,a01,75213238,B,fixed_summary,low,P1,<AUDIT_ROOT>/extracted_sessions/F12_S08/attempt_a01/B_low/raw/probe/P1/F12_S08_B_low_a01/event_ledger.jsonl,9ceecd90c359d1c71ce8581a5098d97ce14295d95fbbd3d0f9cf3883ef363ac6,90,0,0,0,,0,0,,,,,,,,1999.140591,2079.8307151999998,2083.69798933
PASS,F12_S08,a01,75213238,B,fixed_summary,low,P2,<AUDIT_ROOT>/extracted_sessions/F12_S08/attempt_a01/B_low/raw/probe/P2/F12_S08_B_low_a01/event_ledger.jsonl,39881b457ecbab0d80ce2fe14854107d96d7e1c13e50f006357b44ee506701cf,90,0,0,0,,0,0,,,,,,,,735.7937605,778.9352571000001,786.1259728699999
PASS,F12_S08,a01,75213238,B,fixed_summary,low,P3,<AUDIT_ROOT>/extracted_sessions/F12_S08/attempt_a01/B_low/raw/probe/P3/F12_S08_B_low_a01/event_ledger.jsonl,1c40e657e48f71eadf0509282b3af05a597f5f5785bb5935c456b7811a4e275e,90,0,0,0,,0,0,,,,,,,,88.01692299999999,158.36080375,164.46990966
PASS,F12_S08,a01,75213238,B,fixed_summary,mid,P1,<AUDIT_ROOT>/extracted_sessions/F12_S08/attempt_a01/B_mid/raw/probe/P1/F12_S08_B_mid_a01/event_ledger.jsonl,8821e41e7cc4295578edef43a02271afbfd7d43224b6a6b28028b33e5d0523ea,90,0,0,0,,0,0,,,,,,,,1992.5165975,2077.925494,2082.65361806
PASS,F12_S08,a01,75213238,B,fixed_summary,mid,P2,<AUDIT_ROOT>/extracted_sessions/F12_S08/attempt_a01/B_mid/raw/probe/P2/F12_S08_B_mid_a01/event_ledger.jsonl,f5d8f23ca42204667bb28c59e78d75249e2b0e0d0a067751d2898b4ea03eaaa0,90,0,0,0,,0,0,,,,,,,,745.7432985,848.4156663,854.25831047
PASS,F12_S08,a01,75213238,B,fixed_summary,mid,P3,<AUDIT_ROOT>/extracted_sessions/F12_S08/attempt_a01/B_mid/raw/probe/P3/F12_S08_B_mid_a01/event_ledger.jsonl,c4321abda8453a85de4e4b0b28d981cb96bbccea6059dc6322c5fd7682c08e3b,90,0,0,0,,0,0,,,,,,,,89.3451255,158.15228685,164.70928752999998
PASS,F12_S08,a01,75213238,B,fixed_summary,high,P1,<AUDIT_ROOT>/extracted_sessions/F12_S08/attempt_a01/B_high/raw/probe/P1/F12_S08_B_high_a01/event_ledger.jsonl,de98b78460da8a662fa474abe9dca3bf44672ab801841047a831edd224b9a971,90,0,0,0,,0,0,,,,,,,,2038.24948,2116.8359843499998,2119.5269308399997
PASS,F12_S08,a01,75213238,B,fixed_summary,high,P2,<AUDIT_ROOT>/extracted_sessions/F12_S08/attempt_a01/B_high/raw/probe/P2/F12_S08_B_high_a01/event_ledger.jsonl,392f8a324efa00b12a17ee7c670a4175dd2b2ca79c592bf7911d7e985bfcf8d1,90,0,0,0,,0,0,,,,,,,,750.93305,807.10307255,811.78690264
PASS,F12_S08,a01,75213238,B,fixed_summary,high,P3,<AUDIT_ROOT>/extracted_sessions/F12_S08/attempt_a01/B_high/raw/probe/P3/F12_S08_B_high_a01/event_ledger.jsonl,64331b4075b59b7e2a39b37a49f7e6e0f380edc86f6ac186efbb3f9afe4edc2a,90,0,0,0,,0,0,,,,,,,,87.3317525,161.15003430000002,167.83135517
PASS,F12_S08,a01,75213238,C,fixed_full,low,P1,<AUDIT_ROOT>/extracted_sessions/F12_S08/attempt_a01/C_low/raw/probe/P1/F12_S08_C_low_a01/event_ledger.jsonl,24bfd9f48a5fb2272bc5255ada24f6425070eb9a76a400752182d5bf8a3e6557,90,90,90,0,0.0,90,0,0.0,103038.825459,183329.76825149998,190423.42500053998,105197.1528255,185533.2053706,192629.42137482,2158.3273665,2203.4371191,2205.99637428
PASS,F12_S08,a01,75213238,C,fixed_full,low,P2,<AUDIT_ROOT>/extracted_sessions/F12_S08/attempt_a01/C_low/raw/probe/P2/F12_S08_C_low_a01/event_ledger.jsonl,9ced82c249783dc1811b94edc917e4cf545dc5a5d6cb4e6e21f9de5e0aac5a3e,90,90,90,0,0.0,90,0,0.0,103001.167507,183288.9331388,190394.84835671,103979.317436,184319.66959685,191429.03678847998,978.1499289999999,1030.73645805,1034.18843177
PASS,F12_S08,a01,75213238,C,fixed_full,low,P3,<AUDIT_ROOT>/extracted_sessions/F12_S08/attempt_a01/C_low/raw/probe/P3/F12_S08_C_low_a01/event_ledger.jsonl,8dd3ac9ec76373af3238a6bfa781a2e15ec68b40c31a0212fb426a30011ddc4c,90,90,90,0,0.0,90,0,0.0,102279.601294,182567.1288103,189668.72292251998,102354.7132955,182703.64290009998,189811.02648862998,75.11200149999999,136.5140898,142.30356611
PASS,F12_S08,a01,75213238,C,fixed_full,mid,P1,<AUDIT_ROOT>/extracted_sessions/F12_S08/attempt_a01/C_mid/raw/probe/P1/F12_S08_C_mid_a01/event_ledger.jsonl,fc9f437b31285d6816cfda2ef850c546cc6ae70eb6595921720e1390cd22e6ff,90,90,90,0,0.0,90,0,0.0,26949.434511,46934.1023828,48919.53101709,28906.342501,48975.751647,50964.03339104,1956.90799,2041.7571018,2044.2430590499998
PASS,F12_S08,a01,75213238,C,fixed_full,mid,P2,<AUDIT_ROOT>/extracted_sessions/F12_S08/attempt_a01/C_mid/raw/probe/P2/F12_S08_C_mid_a01/event_ledger.jsonl,49c1d64893f0e1c8340a13048cf4e97299c1075664b7f11f8321e1abbd2eaef0,90,90,90,0,0.0,90,0,0.0,26907.0560115,46901.5498474,48877.110655000004,27811.972457,47916.1885855,49897.12940551,904.9164455,1014.7474419,1018.49466249
PASS,F12_S08,a01,75213238,C,fixed_full,mid,P3,<AUDIT_ROOT>/extracted_sessions/F12_S08/attempt_a01/C_mid/raw/probe/P3/F12_S08_C_mid_a01/event_ledger.jsonl,f7c27064678da4c9db632fa350b91f0f86da2d6189db7e01cd06fc423c87a505,90,90,90,0,0.0,90,0,0.0,26267.4098835,46225.2894787,48214.61511733,26347.774176,46367.96356325,48363.28595123,80.3642925,142.78791645,147.5548801
